17	257
17	264
18	18
18	23
18	55
18	125
18	138
18	139
18	141
18	170
18	184
18	185
18	192
18	214
18	227
18	244
18	258
18	262
19	19
19	94
19	112
19	165
19	196
19	218
19	224
19	235
19	242
19	250
19	263
19	265
20	20
20	50
20	54
20	59
20	60
20	62
20	77
20	79
20	86
20	147
20	155
20	164
20	198
20	200
20	201
20	210
20	218
20	249
21	21
21	22
21	26
21	57
21	99
21	109
21	126
21	128
21	134
21	142
21	146
21	150
21	153
21	162
21	172
21	174
21	175
21	176
21	193
21	195
21	197
21	201
21	204
21	207
21	220
21	256
21	257
21	264
22	22
22	26
22	57
22	126
22	128
22	134
22	142
22	146
22	153
22	162
22	172
22	174
22	175
22	193
22	195
22	204
22	207
22	213
22	216
22	220
22	256
22	257
22	264
23	23
23	55
23	138
23	139
23	141
23	170
23	184
23	185
23	198
23	227
23	258
23	262
24	24
24	47
24	80
24	82
24	115
24	120
24	150
24	167
24	213
24	231
24	238
24	239
24	241
24	254
25	25
25	41
25	117
25	122
25	154
25	160
25	161
25	178
25	181
25	203
25	211
25	232
25	267
25	269
26	26
26	57
26	124
26	126
26	128
26	134
26	142
26	146
26	153
26	162
26	172
26	174
26	175
26	185
26	186
26	193
26	195
26	204
26	207
26	211
26	220
26	256
26	257
26	264
27	27
27	34
27	40
27	42
27	56
27	58
27	61
27	65
27	75
27	78
27	83
27	85
27	87
27	133
27	160
27	252
28	28
28	29
28	30
28	31
28	32
28	33
28	36
28	68
28	114
28	123
28	129
28	140
28	166
28	186
29	29
29	30
29	31
29	32
29	33
29	69
29	106
29	112
29	123
29	130
29	136
29	187
29	217
30	30
30	31
30	32
30	33
30	70
30	117
30	123
30	131
30	144
30	197
30	230
30	231
30	240
31	31
31	32
31	33
31	72
31	91
31	107
31	113
31	123
31	173
31	179
31	199
31	210
31	228
32	32
32	33
32	73
32	97
32	123
32	158
32	165
32	171
32	176
32	180
32	221
32	223
32	248
32	260
33	33
33	74
33	104
33	121
33	123
33	149
33	157
33	202
33	214
33	236
34	34
34	35
34	40
34	42
34	56
34	58
34	61
34	65
34	75
34	78
34	83
34	85
34	87
34	132
34	200
34	208
34	227
34	252
34	257
35	35
35	38
35	48
35	51
35	63
35	64
35	66
35	90
35	95
35	103
35	111
35	118
35	124
35	127
35	132
35	164
35	188
35	200
35	205
35	208
35	219
35	227
35	253
35	255
35	257
36	36
36	68
36	95
36	114
36	129
36	140
36	147
36	166
36	173
36	186
36	262
37	37
37	49
37	67
37	119
37	191
37	225
37	248
37	253
37	256
38	38
38	48
38	51
38	63
38	64
38	66
38	90
38	95
38	103
38	111
38	118
38	124
38	127
38	146
38	164
38	188
38	205
38	219
38	228
38	253
38	255
39	39
39	108
39	125
39	156
39	159
39	169
39	177
39	208
39	229
39	247
39	250
40	40
40	42
40	56
40	58
40	61
40	65
40	75
40	78
40	83
40	85
40	87
40	111
40	252
41	41
41	122
41	154
41	160
41	161
41	178
41	181
41	182
41	203
41	211
41	261
41	267
42	42
42	43
42	44
42	45
42	46
42	56
42	58
42	61
42	65
42	75
42	78
42	83
42	85
42	87
42	175
42	252
42	260
43	43
43	44
43	45
43	46
43	76
43	84
43	88
43	96
43	99
43	175
43	196
43	243
43	260
43	269
44	44
44	45
44	46
44	102
44	137
44	145
44	168
44	175
44	209
44	260
45	45
45	46
45	110
45	175
45	194
45	206
45	216
45	229
45	242
45	260
45	268
46	46
46	135
46	175
46	192
46	215
46	245
46	247
46	259
46	260
47	47
47	48
47	49
47	50
47	80
47	82
47	97
47	115
47	120
47	129
47	150
47	152
47	167
47	172
47	177
47	206
47	213
47	239
47	241
47	254
48	48
48	49
48	50
48	51
48	63
48	64
48	66
48	90
48	95
48	97
48	103
48	111
48	118
48	124
48	127
48	129
48	152
48	164
48	172
48	177
48	188
48	205
48	206
48	219
48	253
48	255
49	49
49	50
49	67
49	97
49	119
49	129
49	152
49	172
49	177
49	191
49	206
50	50
50	54
50	59
50	60
50	62
50	77
50	79
50	86
50	97
50	129
50	147
50	152
50	155
50	172
50	177
50	198
50	200
50	201
50	206
50	249
51	51
51	63
51	64
51	66
51	90
51	95
51	103
51	111
51	118
51	124
51	127
51	164
51	180
51	188
51	205
51	219
51	253
51	255
52	52
52	53
52	132
52	137
52	148
52	183
52	222
52	232
52	246
53	53
53	132
53	148
53	183
53	193
53	222
53	232
53	246
54	54
54	59
54	60
54	62
54	77
54	79
54	86
54	121
54	147
54	155
54	168
54	178
54	198
54	200
54	201
54	219
54	239
54	249
55	55
55	138
55	139
55	141
55	170
55	179
55	184
55	185
55	227
55	258
55	262
55	264
56	56
56	58
56	61
56	65
56	75
56	78
56	83
56	85
56	87
56	140
56	154
56	184
56	194
56	209
56	252
57	57
57	93
57	126
57	128
57	134
57	142
57	146
57	153
57	162
57	172
57	174
57	175
57	193
57	195
57	202
57	204
57	207
57	220
57	223
57	243
57	256
57	257
57	258
57	264
58	58
58	59
58	61
58	65
58	75
58	78
58	83
58	85
58	87
58	221
58	251
58	252
58	255
59	59
59	60
59	62
59	77
59	79
59	86
59	147
59	155
59	198
59	200
59	201
59	221
59	249
59	251
59	255
60	60
60	62
60	77
60	79
60	86
60	90
60	98
60	104
60	147
60	155
60	198
60	200
60	201
60	215
60	249
60	265
61	61
61	62
61	65
61	75
61	78
61	83
61	85
61	87
61	100
61	102
61	161
61	205
61	252
61	254
62	62
62	77
62	79
62	86
62	100
62	102
62	147
62	155
62	161
62	198
62	200
62	201
62	205
62	249
62	254
63	63
63	64
63	66
63	90
63	95
63	103
63	111
63	115
63	118
63	124
63	127
63	162
63	164
63	188
63	190
63	205
63	219
63	253
63	255
64	64
64	66
64	90
64	95
64	103
64	107
64	111
64	118
64	124
64	127
64	128
64	131
64	164
64	166
64	188
64	205
64	219
64	226
64	253
64	255
65	65
65	75
65	78
65	83
65	85
65	87
65	249
65	252
66	66
66	90
66	95
66	103
66	111
66	116
66	118
66	124
66	127
66	164
66	188
66	205
66	219
66	237
66	240
66	253
66	255
67	67
67	119
67	191
67	195
67	199
68	68
68	69
68	70
68	71
68	72
68	73
68	74
68	105
68	114
68	129
68	140
68	166
68	186
69	69
69	70
69	71
69	72
69	73
69	74
69	105
69	106
69	112
69	130
69	136
69	187
69	217
70	70
70	71
70	72
70	73
70	74
70	105
70	117
70	131
70	144
70	197
70	230
70	231
70	240
71	71
71	72
71	73
71	74
71	93
71	105
71	143
71	189
71	225
71	226
71	244
71	263
72	72
72	73
72	74
72	91
72	105
72	107
72	113
72	173
72	179
72	199
72	210
72	228
73	73
73	74
73	97
73	105
73	158
73	165
73	171
73	176
73	180
73	221
73	223
73	248
73	260
74	74
74	104
74	105
74	121
74	149
74	157
74	202
74	214
74	236
75	75
75	76
75	78
75	83
75	85
75	87
75	114
75	134
75	167
75	252
76	76
76	84
76	88
76	96
76	99
76	114
76	134
76	167
76	196
76	243
76	269
77	77
77	79
77	86
77	122
77	136
77	147
77	155
77	174
77	198
77	200
77	201
77	246
77	249
78	78
78	79
78	83
78	85
78	87
78	119
78	188
78	217
78	222
78	224
78	252
78	266
79	79
79	86
79	119
79	147
79	155
79	188
79	198
79	200
79	201
79	217
79	222
79	224
79	249
79	266
80	80
80	82
80	115
80	120
80	126
80	144
80	150
80	155
80	167
80	213
80	239
80	241
80	254
81	81
81	103
81	106
81	139
81	156
81	157
81	159
81	191
81	207
81	212
81	234
81	241
81	251
82	82
82	110
82	115
82	120
82	141
82	145
82	150
82	167
82	213
82	239
82	241
82	252
82	254
82	267
83	83
83	84
83	85
83	87
83	183
83	220
83	233
83	252
84	84
84	88
84	96
84	99
84	183
84	196
84	220
84	233
84	243
84	269
85	85
85	86
85	87
85	163
85	189
85	230
85	252
85	268
86	86
86	147
86	155
86	163
86	189
86	198
86	200
86	201
86	230
86	249
86	268
87	87
87	88
87	118
87	130
87	138
87	151
87	234
87	252
88	88
88	96
88	99
88	118
88	130
88	138
88	151
88	196
88	234
88	243
88	269
89	89
89	100
89	101
89	127
89	152
89	158
89	170
89	190
90	90
90	95
90	98
90	103
90	104
90	111
90	118
90	124
90	127
90	164
90	188
90	205
90	215
90	219
90	253
90	255
90	265
91	91
91	107
91	113
91	149
91	171
91	173
91	179
91	187
91	199
91	210
91	228
92	92
92	98
92	105
92	109
92	151
92	169
92	181
92	182
92	204
92	233
92	237
92	245
93	93
93	143
93	189
93	202
93	223
93	225
93	226
93	243
93	244
93	258
93	263
94	94
94	96
94	135
94	218
94	224
94	235
94	250
94	265
95	95
95	103
95	111
95	118
95	124
95	127
95	147
95	164
95	173
95	188
95	205
95	219
95	253
95	255
95	262
96	96
96	99
96	135
96	196
96	243
96	269
97	97
97	129
97	152
97	158
97	165
97	171
97	172
97	176
97	177
97	180
97	206
97	221
97	223
97	248
97	260
98	98
98	104
98	105
98	109
98	151
98	182
98	215
98	233
98	237
98	265
99	99
99	109
99	150
99	176
99	196
99	197
99	201
99	243
99	269
100	100
100	101
100	102
100	152
100	161
100	190
100	205
100	254
101	101
101	143
101	152
101	190
101	259
102	102
102	137
102	145
102	161
102	168
102	205
102	209
102	254
103	103
103	106
103	111
103	118
103	124
103	127
103	139
103	156
103	157
103	164
103	188
103	191
103	205
103	207
103	219
103	241
103	253
103	255
104	104
104	121
104	149
104	157
104	202
104	214
104	215
104	236
104	265
105	105
105	109
105	151
105	182
105	233
105	237
106	106
106	112
106	130
106	136
106	139
106	156
106	157
106	187
106	191
106	207
106	217
106	241
107	107
107	113
107	128
107	131
107	166
107	173
107	179
107	199
107	210
107	226
107	228
108	108
108	125
108	156
108	169
108	177
108	208
108	235
109	109
109	150
109	151
109	176
109	182
109	197
109	201
109	233
109	237
110	110
110	141
110	145
110	194
110	206
110	216
110	229
110	242
110	252
110	267
110	268
111	111
111	118
111	124
111	127
111	164
111	188
111	205
111	219
111	253
111	255
112	112
112	130
112	136
112	165
112	187
112	196
112	217
112	242
112	263
113	113
113	148
113	173
113	179
113	199
113	203
113	210
113	212
113	228
113	236
114	114
114	129
114	134
114	140
114	166
114	167
114	186
115	115
115	120
115	150
115	162
115	167
115	190
115	213
115	239
115	241
115	254
116	116
116	123
116	133
116	163
116	237
116	238
116	240
116	261
116	266
117	117
117	131
117	144
117	197
117	230
117	231
117	232
117	240
117	269
118	118
118	124
118	127
118	130
118	138
118	151
118	164
118	188
118	205
118	219
118	234
118	253
118	255
119	119
119	188
119	191
119	217
119	222
119	224
119	266
120	120
120	150
120	153
120	167
120	213
120	239
120	241
120	254
121	121
121	149
121	157
121	168
121	178
121	202
121	214
121	219
121	236
121	239
122	122
122	136
122	154
122	160
122	161
122	174
122	178
122	181
122	203
122	211
122	246
122	267
123	123
123	133
123	163
123	238
123	261
123	266
124	124
124	127
124	164
124	185
124	186
124	188
124	205
124	211
124	219
124	253
124	255
125	125
125	156
125	169
125	177
125	192
125	208
125	214
125	244
126	126
126	128
126	134
126	142
126	144
126	146
126	153
126	155
126	162
126	172
126	174
126	175
126	193
126	195
126	204
126	207
126	220
126	256
126	257
126	264
127	127
127	158
127	164
127	170
127	188
127	205
127	219
127	253
127	255
128	128
128	131
128	134
128	142
128	146
128	153
128	162
128	166
128	172
128	174
128	175
128	193
128	195
128	204
128	207
128	220
128	226
128	256
128	257
128	264
129	129
129	140
129	152
129	166
129	172
129	177
129	186
129	206
130	130
130	136
130	138
130	151
130	187
130	217
130	234
131	131
131	144
131	166
131	197
131	226
131	230
131	231
131	240
132	132
132	148
132	183
132	200
132	208
132	222
132	227
132	232
132	246
132	257
133	133
133	160
133	163
133	238
133	261
133	266
134	134
134	142
134	146
134	153
134	162
134	167
134	172
134	174
134	175
134	193
134	195
134	204
134	207
134	220
134	256
134	257
134	264
135	135
135	192
135	215
135	245
135	247
135	259
136	136
136	174
136	187
136	217
136	246
137	137
137	145
137	168
137	209
138	138
138	139
138	141
138	151
138	170
138	184
138	185
138	227
138	234
138	258
138	262
139	139
139	141
139	156
139	157
139	170
139	184
139	185
139	191
139	207
139	227
139	241
139	258
139	262
140	140
140	154
140	166
140	184
140	186
140	194
140	209
141	141
141	145
141	170
141	184
141	185
141	227
141	252
141	258
141	262
141	267
142	142
142	146
142	153
142	162
142	172
142	174
142	175
142	193
142	195
142	204
142	207
142	220
142	256
142	257
142	264
143	143
143	189
143	225
143	226
143	244
143	259
143	263
144	144
144	155
144	197
144	230
144	231
144	240
145	145
145	168
145	209
145	252
145	267
146	146
146	153
146	162
146	172
146	174
146	175
146	193
146	195
146	204
146	207
146	220
146	228
146	256
146	257
146	264
147	147
147	155
147	173
147	198
147	200
147	201
147	249
147	262
148	148
148	183
148	203
148	212
148	222
148	232
148	236
148	246
149	149
149	157
149	171
149	187
149	202
149	214
149	236
150	150
150	167
150	176
150	197
150	201
150	213
150	239
150	241
150	254
151	151
151	182
151	233
151	234
151	237
152	152
152	172
152	177
152	190
152	206
153	153
153	162
153	172
153	174
153	175
153	193
153	195
153	204
153	207
153	220
153	256
153	257
153	264
154	154
154	160
154	161
154	178
154	181
154	184
154	194
154	203
154	209
154	211
154	267
155	155
155	198
155	200
155	201
155	249
156	156
156	157
156	169
156	177
156	191
156	207
156	208
156	241
157	157
157	191
157	202
157	207
157	214
157	236
157	241
158	158
158	165
158	170
158	171
158	176
158	180
158	221
158	223
158	248
158	260
159	159
159	212
159	229
159	234
159	247
159	250
159	251
160	160
160	161
160	178
160	181
160	203
160	211
160	267
161	161
161	178
161	181
161	203
161	205
161	211
161	254
161	267
162	162
162	172
162	174
162	175
162	190
162	193
162	195
162	204
162	207
162	220
162	256
162	257
162	264
163	163
163	189
163	230
163	238
163	261
163	266
163	268
164	164
164	188
164	205
164	210
164	218
164	219
164	253
164	255
165	165
165	171
165	176
165	180
165	196
165	221
165	223
165	242
165	248
165	260
165	263
166	166
166	186
166	226
167	167
167	213
167	239
167	241
167	254
168	168
168	178
168	209
168	219
168	239
169	169
169	177
169	181
169	204
169	208
169	245
170	170
170	184
170	185
170	227
170	258
170	262
171	171
171	176
171	180
171	187
171	221
171	223
171	248
171	260
172	172
172	174
172	175
172	177
172	193
172	195
172	204
172	206
172	207
172	220
172	256
172	257
172	264
173	173
173	179
173	199
173	210
173	228
173	262
174	174
174	175
174	193
174	195
174	204
174	207
174	220
174	246
174	256
174	257
174	264
175	175
175	193
175	195
175	204
175	207
175	220
175	256
175	257
175	260
175	264
176	176
176	180
176	197
176	201
176	221
176	223
176	248
176	260
177	177
177	206
177	208
178	178
178	181
178	203
178	211
178	219
178	239
178	267
179	179
179	199
179	210
179	228
179	264
180	180
180	221
180	223
180	248
180	260
181	181
181	203
181	204
181	211
181	245
181	267
182	182
182	233
182	237
182	261
183	183
183	220
183	222
183	232
183	233
183	246
184	184
184	185
184	194
184	209
184	227
184	258
184	262
185	185
185	186
185	211
185	227
185	258
185	262
186	186
186	211
187	187
187	217
188	188
188	205
188	217
188	219
188	222
188	224
188	253
188	255
188	266
189	189
189	225
189	226
189	230
189	244
189	263
189	268
190	190
191	191
191	207
191	241
192	192
192	214
192	215
192	244
192	245
192	247
192	259
193	193
193	195
193	204
193	207
193	220
193	256
193	257
193	264
194	194
194	206
194	209
194	216
194	229
194	242
194	268
195	195
195	199
195	204
195	207
195	220
195	256
195	257
195	264
196	196
196	242
196	243
196	263
196	269
197	197
197	201
197	230
197	231
197	240
198	198
198	200
198	201
198	249
199	199
199	210
199	228
200	200
200	201
200	208
200	227
200	249
200	257
201	201
201	249
202	202
202	214
202	223
202	236
202	243
202	258
203	203
203	211
203	212
203	236
203	267
204	204
204	207
204	220
204	245
204	256
204	257
204	264
205	205
205	219
205	253
205	254
205	255
206	206
206	216
206	229
206	242
206	268
207	207
207	220
207	241
207	256
207	257
207	264
208	208
208	227
208	257
209	209
210	210
210	218
210	228
211	211
211	267
212	212
212	234
212	236
212	251
213	213
213	216
213	239
213	241
213	254
214	214
214	236
214	244
215	215
215	245
215	247
215	259
215	265
216	216
216	229
216	242
216	268
217	217
217	222
217	224
217	266
218	218
218	224
218	235
218	250
218	265
219	219
219	239
219	253
219	255
220	220
220	233
220	256
220	257
220	264
221	221
221	223
221	248
221	251
221	255
221	260
222	222
222	224
222	232
222	246
222	266
223	223
223	243
223	248
223	258
223	260
224	224
224	235
224	250
224	265
224	266
225	225
225	226
225	244
225	248
225	253
225	256
225	263
226	226
226	244
226	263
227	227
227	257
227	258
227	262
228	228
229	229
229	242
229	247
229	250
229	268
230	230
230	231
230	240
230	268
231	231
231	238
231	240
232	232
232	246
232	269
233	233
233	237
234	234
234	251
235	235
235	250
235	265
236	236
237	237
237	240
238	238
238	261
238	266
239	239
239	241
239	254
240	240
241	241
241	254
242	242
242	263
242	268
243	243
243	258
243	269
244	244
244	263
245	245
245	247
245	259
246	246
247	247
247	250
247	259
248	248
248	253
248	256
248	260
249	249
250	250
250	265
251	251
251	255
252	252
252	267
253	253
253	255
253	256
254	254
255	255
256	256
256	257
256	264
257	257
257	264
258	258
258	262
259	259
260	260
261	261
261	266
262	262
263	263
264	264
265	265
266	266
267	267
268	268
269	269
